Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Season,VegetationType,Heatwave,Drought,Lightning,Classes
35.1,35.4,21.8,0.9,84.7,103.6,351.1,30.6,249.8,22.7,Autumn,Grassland,0,0,0,fire
31.4,28.0,20.5,3.8,77.0,93.5,356.0,26.3,249.4,20.1,Autumn,Grassland,1,0,0,fire
31.9,81.0,7.7,1.2,60.2,61.5,213.0,19.5,128.8,12.1,Summer,Grassland,0,0,0,not fire
46.5,45.2,10.3,0.1,85.5,122.7,430.8,25.0,303.7,24.2,Summer,Forest,0,0,0,fire
30.3,64.9,17.6,0.4,67.0,76.2,245.8,23.9,173.1,14.2,Summer,Forest,0,0,0,fire
37.7,31.6,14.0,0.4,86.0,118.2,467.9,27.4,310.1,23.6,Spring,Grassland,0,0,0,fire
22.2,72.4,17.2,3.7,55.1,25.8,139.3,21.0,87.4,12.1,Autumn,Grassland,1,0,0,fire
35.9,59.3,18.2,0.1,79.5,82.6,277.9,24.0,183.1,16.5,Summer,Shrubland,0,0,0,fire
46.1,28.9,20.2,0.3,100.0,114.9,451.9,31.6,320.7,26.1,Summer,Agriculture,0,0,0,fire
28.6,57.3,7.0,2.1,63.4,79.6,320.4,18.0,195.7,14.3,Spring,Shrubland,0,0,0,not fire
39.3,40.3,15.2,0.2,80.3,110.3,375.1,25.4,270.5,20.2,Winter,Shrubland,0,0,0,not fire
26.6,43.6,11.6,0.5,64.0,64.6,238.3,20.1,152.5,16.2,Autumn,Agriculture,0,0,0,not fire
31.7,76.6,13.2,1.1,63.4,70.5,348.0,21.8,222.1,17.1,Autumn,Shrubland,0,0,0,not fire
29.4,37.7,15.3,0.2,80.3,80.8,249.5,23.9,180.6,16.1,Autumn,Forest,0,1,0,fire
24.7,37.7,17.6,0.4,66.3,75.1,282.6,25.2,169.7,16.2,Autumn,Forest,1,0,0,fire
25.9,52.0,9.6,6.7,58.3,60.2,224.0,17.7,149.2,13.4,Winter,Grassland,1,0,1,fire
47.4,17.9,7.3,0.7,95.4,138.7,480.6,26.4,312.0,22.7,Summer,Forest,0,1,0,fire
44.4,46.1,8.2,1.4,78.3,98.9,361.1,24.1,248.6,20.3,Winter,Agriculture,1,1,0,fire
31.4,60.8,23.3,3.6,67.0,65.0,279.8,21.7,173.2,17.5,Winter,Shrubland,0,1,0,not fire
31.0,29.4,12.9,1.9,76.1,85.8,290.9,21.0,202.5,17.8,Autumn,Shrubland,0,0,0,not fire
37.5,76.2,19.1,1.0,75.5,77.0,292.5,24.7,197.0,16.1,Summer,Grassland,0,0,0,fire
33.9,45.9,8.4,2.6,73.7,87.9,309.3,22.2,216.7,16.8,Summer,Shrubland,0,0,1,not fire
36.8,52.3,15.1,3.8,70.3,79.6,310.2,22.3,193.5,18.8,Autumn,Grassland,1,0,0,fire
35.8,91.6,18.0,2.1,67.2,63.4,244.3,20.6,159.7,14.8,Autumn,Grassland,0,0,0,not fire
17.9,57.8,12.1,2.4,50.5,36.4,235.6,16.9,161.7,14.0,Winter,Forest,0,0,0,not fire
33.4,44.4,12.5,0.0,77.4,85.4,307.4,22.6,195.6,16.3,Autumn,Grassland,0,0,1,fire
27.5,61.5,15.1,7.1,60.4,55.6,251.5,21.5,160.4,14.0,Autumn,Agriculture,0,0,0,not fire
34.9,69.1,15.1,3.1,69.1,58.8,266.2,23.2,158.3,15.8,Summer,Agriculture,0,0,0,not fire
25.9,72.3,10.8,0.8,56.3,48.9,152.8,16.9,87.0,10.7,Summer,Shrubland,0,0,1,not fire
31.9,25.6,5.7,3.8,73.4,98.1,332.1,19.7,238.4,18.0,Autumn,Agriculture,0,1,0,not fire
41.4,40.2,9.1,1.5,76.0,114.8,415.5,19.6,285.9,20.5,Summer,Agriculture,0,1,0,fire
28.6,33.4,3.7,1.6,64.4,85.3,366.7,19.3,237.1,17.4,Summer,Forest,1,0,0,fire
37.6,53.4,16.2,0.5,79.1,79.6,318.2,23.7,214.8,18.6,Autumn,Shrubland,0,0,0,not fire
24.0,41.7,24.3,0.2,79.1,63.0,263.7,26.5,166.2,16.6,Summer,Grassland,0,0,1,fire
37.2,31.8,16.7,2.2,84.6,123.7,372.8,27.1,255.0,22.4,Spring,Forest,0,0,0,fire
42.8,72.6,3.4,3.1,63.8,104.3,396.2,20.0,260.5,16.6,Summer,Shrubland,0,0,0,not fire
42.1,98.0,17.0,1.4,70.5,60.3,232.7,23.2,155.4,13.7,Winter,Shrubland,0,0,1,not fire
34.3,49.2,16.8,0.2,78.8,91.7,352.1,26.5,232.2,18.9,Spring,Agriculture,0,0,0,not fire
42.1,39.9,20.2,3.3,83.3,117.7,348.0,26.1,261.8,20.7,Spring,Shrubland,0,0,0,fire
42.4,48.8,12.5,0.6,81.4,102.2,380.2,26.7,249.1,19.6,Autumn,Agriculture,0,0,0,not fire
24.0,88.9,4.6,0.3,47.2,35.6,150.4,12.4,81.6,7.6,Winter,Agriculture,0,0,0,not fire
28.6,42.2,14.8,0.0,72.4,69.4,232.2,23.7,165.7,16.6,Winter,Shrubland,0,0,0,not fire
42.8,49.1,19.0,0.2,91.8,100.1,330.1,28.6,241.6,19.5,Autumn,Grassland,0,0,0,fire
40.2,48.7,14.4,0.1,82.8,108.4,408.8,27.1,279.4,22.7,Spring,Shrubland,0,0,0,fire
48.8,58.8,17.5,0.2,90.3,106.1,367.7,28.7,242.4,21.8,Spring,Forest,0,0,0,fire
41.2,40.6,21.4,2.6,88.5,116.6,382.0,31.6,264.0,24.7,Summer,Grassland,1,0,1,fire
37.6,74.5,7.0,0.3,60.7,84.8,307.3,14.7,201.9,12.8,Summer,Grassland,0,0,0,not fire
34.4,56.7,9.4,0.6,64.1,71.0,215.4,20.1,163.3,13.6,Spring,Forest,0,0,0,not fire
38.7,35.3,19.3,7.6,80.4,124.6,412.3,30.3,287.3,24.8,Autumn,Grassland,0,0,0,not fire
27.2,61.0,24.5,0.1,70.6,61.4,264.2,26.1,172.8,17.6,Autumn,Forest,0,0,0,not fire
29.7,63.9,7.1,1.1,61.2,54.1,169.8,19.1,105.0,12.4,Winter,Forest,0,0,0,not fire
25.3,34.2,19.4,1.4,72.0,76.1,322.7,23.4,212.1,19.2,Summer,Forest,0,0,0,fire
25.9,56.5,20.8,0.9,60.8,74.7,259.3,20.4,170.8,14.4,Summer,Agriculture,1,1,0,fire
32.9,78.4,13.3,0.9,55.5,62.9,282.5,19.4,186.9,15.7,Summer,Agriculture,0,0,0,not fire
30.9,68.3,14.3,1.9,61.3,72.6,283.4,19.7,178.4,14.3,Winter,Grassland,0,0,1,not fire
39.3,44.0,16.1,0.3,77.8,114.7,456.3,24.6,294.9,20.3,Autumn,Forest,0,1,0,fire
18.6,92.6,16.8,0.6,48.1,12.5,110.6,17.1,47.3,9.2,Autumn,Shrubland,0,0,0,not fire
35.4,57.9,9.7,4.4,66.2,74.0,264.9,21.2,186.5,15.3,Autumn,Agriculture,0,0,0,not fire
42.2,70.8,14.0,3.4,71.2,99.1,340.9,21.7,216.8,16.8,Summer,Forest,0,1,0,fire
38.6,31.9,15.4,0.1,86.0,111.3,369.4,29.1,265.7,23.5,Autumn,Shrubland,0,1,0,fire
31.7,60.3,14.4,0.2,69.0,60.1,277.4,19.7,185.9,14.6,Autumn,Shrubland,0,0,0,not fire
47.2,72.8,17.6,2.3,81.0,110.8,401.1,26.4,284.8,21.1,Summer,Agriculture,0,0,0,not fire
23.7,59.2,13.4,0.5,61.2,54.7,215.1,19.5,150.9,14.5,Summer,Grassland,0,0,1,fire
37.2,32.8,19.4,1.2,83.9,115.1,428.2,24.9,278.6,20.2,Spring,Grassland,0,0,0,not fire
25.1,25.7,16.0,0.3,76.7,70.4,330.0,25.4,218.7,17.9,Autumn,Shrubland,0,1,0,not fire
34.7,60.3,13.1,1.1,73.5,76.1,301.1,23.1,202.5,15.8,Summer,Shrubland,1,0,0,fire
25.8,55.1,26.4,1.1,68.2,63.8,230.8,25.1,156.8,16.5,Summer,Grassland,0,0,0,not fire
39.5,42.6,19.8,0.1,87.7,107.2,389.7,28.5,264.0,21.6,Summer,Shrubland,0,0,0,fire
25.2,41.7,20.0,1.0,73.3,64.9,294.6,25.9,186.2,17.6,Spring,Shrubland,0,0,0,not fire
23.4,62.2,14.5,3.2,61.3,32.2,157.9,17.5,89.8,10.5,Summer,Forest,1,0,0,fire
30.4,69.8,11.5,2.9,62.4,41.1,188.3,20.0,109.8,14.1,Autumn,Forest,0,0,0,fire
47.0,92.2,9.5,2.1,73.7,93.2,318.5,19.5,206.8,17.7,Autumn,Forest,0,0,0,not fire
50.0,51.2,16.8,2.2,90.0,120.7,395.8,26.4,276.2,20.2,Winter,Grassland,0,0,1,fire
29.1,46.8,11.2,1.2,65.2,80.5,293.2,22.5,182.1,16.7,Summer,Agriculture,1,1,0,fire
26.7,49.9,13.9,4.2,59.0,57.3,231.1,15.5,144.8,12.9,Autumn,Grassland,0,1,0,fire
43.2,70.4,11.0,1.0,76.5,97.4,362.0,24.0,243.8,19.8,Autumn,Forest,0,0,0,fire
39.9,14.4,21.1,0.1,100.0,134.5,480.4,32.1,316.8,26.3,Autumn,Grassland,0,1,0,fire
32.3,44.2,21.9,2.1,78.2,70.2,344.2,25.6,226.4,19.3,Autumn,Shrubland,1,0,0,not fire
37.6,58.8,8.8,2.7,66.6,84.5,316.5,21.7,199.5,17.9,Spring,Agriculture,0,0,0,not fire
28.9,77.0,13.5,0.2,60.1,36.6,171.7,16.8,127.9,11.8,Winter,Grassland,0,0,0,not fire
29.2,44.7,20.0,0.8,74.5,74.1,251.5,23.2,178.4,15.8,Winter,Agriculture,0,0,0,not fire
44.9,37.4,16.9,0.6,90.0,110.8,351.7,30.9,252.2,21.9,Summer,Shrubland,0,0,0,fire
32.2,43.7,14.4,4.4,65.9,91.1,325.5,20.8,217.5,16.8,Autumn,Grassland,0,0,0,not fire
27.2,51.5,13.1,1.0,68.6,68.8,265.5,20.8,182.4,15.4,Winter,Forest,0,0,0,not fire
22.2,24.3,16.9,2.4,66.6,83.0,333.6,22.7,199.8,15.4,Autumn,Grassland,1,0,0,not fire
39.1,45.2,20.5,0.0,84.9,108.7,385.9,29.3,261.2,21.0,Winter,Grassland,0,1,0,fire
27.4,50.8,16.3,3.7,65.5,69.4,250.6,20.1,180.5,15.0,Summer,Forest,1,0,0,fire
30.3,41.2,19.9,3.3,76.4,79.4,345.7,27.4,217.6,19.9,Spring,Forest,0,0,0,fire
28.3,77.8,14.4,0.4,60.4,48.1,174.3,20.9,131.1,13.0,Winter,Forest,0,0,0,not fire
26.6,14.8,25.0,0.5,82.7,98.1,385.1,29.8,256.5,22.5,Summer,Grassland,0,0,0,fire
22.7,62.7,11.6,1.9,52.5,50.0,220.7,16.0,141.8,11.0,Winter,Shrubland,0,0,0,not fire
23.8,69.6,19.7,2.2,58.1,45.1,151.4,21.7,104.5,13.2,Winter,Agriculture,0,0,0,not fire
26.2,36.4,10.8,1.0,71.1,50.8,235.3,21.3,150.8,15.7,Spring,Agriculture,0,0,0,fire
31.2,33.4,14.8,3.3,69.1,85.7,332.0,23.8,227.6,19.1,Autumn,Grassland,0,0,0,not fire
39.1,42.3,11.3,0.8,76.4,88.8,296.5,26.1,215.2,17.0,Spring,Shrubland,1,0,0,fire
24.1,59.3,16.5,1.6,62.7,62.2,277.0,23.8,173.9,16.9,Winter,Grassland,0,1,0,not fire
25.1,65.7,24.4,3.1,60.9,52.2,136.7,24.2,102.4,14.9,Winter,Grassland,0,0,0,not fire
35.9,40.3,21.4,0.7,82.7,90.7,336.6,27.6,231.7,20.7,Summer,Shrubland,0,1,0,fire
39.4,62.5,6.8,0.0,66.7,86.9,364.6,19.0,245.9,19.8,Autumn,Forest,1,1,0,fire
44.8,38.7,11.3,2.5,84.7,107.1,384.3,23.1,284.4,20.9,Autumn,Forest,1,0,0,fire
36.3,57.2,9.9,0.3,71.5,78.7,345.7,20.1,220.8,15.9,Spring,Shrubland,1,0,0,not fire
37.5,53.5,13.9,1.2,77.5,97.9,382.8,24.0,258.3,21.2,Autumn,Forest,1,0,0,fire
17.8,61.1,14.2,1.5,50.1,29.6,113.4,18.7,71.4,10.2,Spring,Forest,0,0,0,not fire
30.6,56.9,7.1,0.1,67.2,53.6,285.1,19.3,174.7,14.4,Winter,Grassland,0,0,1,fire
32.9,48.0,9.0,1.2,69.1,78.6,312.6,21.6,182.4,16.8,Summer,Shrubland,1,0,0,fire
23.6,82.0,13.0,6.8,48.7,24.8,59.4,16.7,46.3,7.9,Summer,Shrubland,0,0,0,not fire
34.7,60.3,13.0,4.0,65.6,89.2,319.6,20.8,218.8,16.6,Autumn,Grassland,0,0,0,fire
29.9,67.0,21.6,2.3,70.6,77.7,314.8,27.1,196.2,17.8,Autumn,Grassland,0,0,1,not fire
34.2,52.7,8.5,0.2,65.3,74.2,243.2,19.2,173.3,14.0,Summer,Forest,0,0,0,not fire
27.1,44.6,11.8,0.1,70.8,64.5,296.6,21.4,195.5,17.4,Autumn,Forest,0,0,0,not fire
32.5,64.0,19.2,0.1,72.9,76.3,245.0,23.9,190.1,16.7,Autumn,Agriculture,1,0,0,not fire
39.7,38.2,11.2,3.1,77.6,123.0,390.2,21.2,271.7,20.5,Spring,Agriculture,0,0,0,not fire
32.8,49.5,26.0,1.7,76.9,91.0,340.1,27.2,234.4,20.9,Winter,Forest,0,1,0,fire
36.1,27.4,15.7,3.6,77.4,102.0,361.2,22.7,245.9,20.3,Spring,Forest,0,1,0,fire
29.5,61.3,11.8,2.3,58.6,65.8,257.5,15.8,167.0,14.8,Autumn,Grassland,0,0,0,not fire
22.0,46.9,10.0,2.8,59.0,49.5,216.8,15.1,138.8,11.2,Summer,Shrubland,0,0,0,fire
23.8,33.0,17.1,2.5,68.7,62.9,213.8,23.2,126.6,13.7,Summer,Shrubland,1,0,0,not fire
39.3,54.1,20.1,0.9,81.8,92.2,349.4,25.6,231.3,19.4,Autumn,Forest,0,1,0,fire
41.1,53.7,16.3,2.4,79.7,83.7,309.2,23.9,208.0,16.8,Summer,Agriculture,0,0,0,fire
39.2,25.2,18.1,2.0,90.6,116.7,405.9,30.5,249.2,22.4,Spring,Grassland,0,0,0,fire
41.5,57.4,17.9,1.3,78.7,80.0,277.4,26.7,170.4,18.1,Winter,Forest,0,0,1,fire
34.5,30.9,2.8,3.3,65.8,101.9,381.6,16.1,255.0,16.7,Autumn,Grassland,0,0,1,fire
15.0,52.1,12.5,0.5,52.1,44.0,194.1,19.2,121.5,10.7,Summer,Shrubland,0,1,0,fire
23.7,35.1,13.8,1.6,66.5,75.2,261.3,19.4,176.9,15.3,Winter,Forest,0,1,0,fire
29.4,35.7,20.9,2.5,74.9,81.6,333.6,25.8,232.0,19.5,Winter,Agriculture,0,1,0,not fire
26.9,50.3,15.3,0.0,67.4,64.8,233.8,22.3,164.1,16.3,Spring,Forest,0,1,0,not fire
46.6,51.4,21.9,1.7,87.8,105.8,367.6,29.5,266.1,24.0,Summer,Grassland,0,0,0,fire
19.9,100.0,8.2,1.3,43.0,8.4,36.7,14.3,30.1,8.7,Winter,Grassland,0,0,0,not fire
29.4,66.4,13.9,0.0,66.3,60.8,290.2,18.8,169.3,15.0,Spring,Forest,0,0,0,fire
26.5,57.3,21.4,0.3,72.6,70.6,264.8,23.7,158.4,17.1,Winter,Grassland,0,0,0,not fire
40.0,62.5,16.2,1.5,78.5,110.9,399.3,25.5,257.1,18.7,Spring,Agriculture,0,0,0,fire
35.0,35.5,17.7,1.5,82.1,95.3,364.5,29.9,229.2,22.2,Spring,Shrubland,0,0,0,fire
38.8,60.8,16.6,1.3,77.6,100.0,387.6,27.8,259.2,20.6,Summer,Agriculture,0,0,0,not fire
38.7,46.9,20.1,0.5,81.7,102.6,359.2,26.9,227.1,20.5,Spring,Shrubland,0,0,0,fire
29.8,28.8,18.3,0.9,80.1,81.7,278.0,25.4,186.2,16.7,Summer,Forest,0,0,0,fire
21.5,49.0,16.0,0.6,64.9,47.0,177.9,25.0,118.8,15.7,Autumn,Forest,1,0,0,not fire
34.1,7.7,6.9,0.2,78.8,106.6,400.3,20.8,262.7,19.8,Spring,Shrubland,0,0,0,not fire
30.9,43.7,21.6,3.8,75.7,76.9,302.6,25.3,210.8,20.7,Summer,Grassland,0,0,0,fire
25.5,85.6,11.5,11.3,42.6,32.4,157.9,12.5,90.2,9.4,Spring,Grassland,0,0,1,not fire
35.4,40.6,20.8,0.1,83.0,96.2,334.7,26.7,241.4,20.6,Summer,Grassland,0,0,0,fire
32.1,48.2,23.3,0.8,80.8,71.0,311.2,27.0,201.8,17.7,Summer,Agriculture,0,0,1,fire
25.3,45.2,16.1,0.9,66.5,72.6,269.5,24.0,201.2,16.7,Summer,Agriculture,1,0,1,fire
46.5,63.4,12.7,0.3,76.9,114.5,416.4,22.5,260.6,19.6,Autumn,Grassland,0,1,0,fire
35.3,68.1,16.5,1.7,71.6,90.1,342.9,23.4,243.4,19.3,Winter,Agriculture,0,0,0,not fire
37.0,69.8,19.5,0.2,76.8,85.8,319.7,25.0,205.6,17.6,Winter,Forest,0,0,0,fire
37.7,49.4,11.8,3.5,75.8,107.0,363.7,23.9,271.4,20.2,Winter,Agriculture,0,0,0,not fire
38.9,63.0,13.7,1.1,75.0,75.2,302.9,23.2,205.5,16.5,Autumn,Shrubland,0,0,1,not fire
34.2,41.4,13.4,0.7,70.7,107.0,378.9,24.0,255.6,18.8,Autumn,Agriculture,0,1,1,fire
36.7,74.5,18.5,0.3,72.6,86.5,317.8,24.2,217.0,18.8,Autumn,Grassland,0,1,0,not fire
15.7,37.6,20.9,0.6,64.5,45.0,174.4,21.3,119.9,14.2,Winter,Agriculture,0,0,0,not fire
37.3,42.1,15.4,0.7,82.7,100.4,348.3,25.6,236.6,20.0,Summer,Grassland,0,0,0,fire
24.7,27.6,18.5,2.4,74.2,77.7,333.0,23.6,207.3,17.2,Summer,Forest,1,0,0,fire
23.6,55.9,18.7,0.9,63.9,62.9,289.6,19.8,187.6,17.0,Summer,Grassland,1,0,0,not fire
28.5,49.8,20.3,4.2,65.7,85.1,380.5,20.8,262.0,18.6,Winter,Forest,0,0,0,not fire
50.0,66.3,11.7,0.3,82.3,116.7,463.7,22.2,308.1,20.5,Autumn,Forest,1,0,0,fire
19.6,58.8,10.4,0.2,51.3,53.7,211.6,17.1,156.1,11.9,Spring,Forest,0,0,1,fire
31.9,69.9,11.2,0.3,67.8,66.7,248.6,19.6,148.9,13.0,Autumn,Agriculture,0,0,0,fire
29.4,82.7,1.6,1.3,52.4,53.7,221.0,12.8,133.0,10.8,Spring,Grassland,0,1,0,fire
28.7,81.8,19.5,1.9,63.8,55.3,210.0,20.7,121.5,12.3,Autumn,Forest,0,0,0,not fire
42.2,62.0,11.5,1.8,80.5,101.4,372.9,25.0,252.2,20.1,Autumn,Forest,0,0,0,fire
32.3,48.4,11.6,1.2,63.2,109.2,345.5,20.5,222.1,14.9,Summer,Agriculture,0,0,0,not fire
45.7,37.5,22.1,2.7,90.8,118.6,373.0,29.3,253.5,21.7,Winter,Agriculture,0,0,1,fire
29.5,32.3,9.0,1.1,73.1,77.4,313.2,22.6,218.8,18.3,Autumn,Grassland,0,0,0,not fire
33.7,57.7,21.2,1.2,74.8,81.6,314.9,27.8,206.6,18.4,Spring,Agriculture,1,0,0,not fire
30.0,67.2,19.1,0.5,67.0,79.7,285.4,23.9,199.9,16.9,Winter,Grassland,0,0,0,not fire
33.1,55.3,14.9,5.0,63.9,92.7,397.4,23.8,267.3,18.5,Winter,Shrubland,0,0,0,not fire
37.8,26.6,13.0,0.6,79.1,109.0,374.6,24.9,249.4,18.7,Summer,Agriculture,0,1,0,fire
36.5,29.3,13.0,0.1,83.7,120.2,434.4,23.8,281.9,21.6,Autumn,Forest,1,0,0,fire
32.9,74.8,12.6,0.8,64.3,61.2,250.0,21.0,157.2,14.3,Autumn,Forest,0,1,0,fire
38.0,60.1,18.7,0.3,78.3,87.2,329.7,26.4,215.6,18.9,Summer,Agriculture,1,0,0,fire
41.2,95.9,24.1,0.6,73.5,83.5,344.1,29.9,224.5,22.5,Summer,Forest,0,0,0,fire
29.5,41.6,10.2,0.6,69.9,68.4,272.4,20.7,164.2,15.3,Autumn,Grassland,0,0,0,not fire
40.3,54.9,11.2,1.5,78.7,99.7,362.7,23.2,256.5,19.9,Autumn,Grassland,0,0,1,fire
29.0,50.6,20.0,0.3,75.6,75.0,293.1,25.1,194.9,17.1,Summer,Forest,0,0,0,fire
41.1,31.2,12.1,1.4,84.5,120.6,435.1,25.4,292.8,21.4,Autumn,Forest,0,0,0,not fire
43.1,73.7,15.4,0.2,71.2,92.3,376.1,21.1,244.5,17.3,Summer,Forest,0,0,1,fire
26.3,70.0,14.9,2.1,61.6,59.9,252.2,20.1,162.2,14.5,Autumn,Grassland,0,0,0,not fire
33.9,45.1,11.6,0.6,70.5,77.7,307.7,22.6,205.3,16.1,Summer,Grassland,1,0,0,fire
34.3,52.1,17.9,0.5,79.2,54.1,289.9,26.9,187.6,17.5,Summer,Agriculture,0,0,0,fire
45.4,47.3,19.2,0.7,91.1,120.8,458.8,32.7,302.8,25.4,Summer,Agriculture,0,0,0,fire
38.7,30.2,15.2,0.3,81.0,110.7,423.1,25.3,286.7,22.5,Autumn,Shrubland,0,0,0,not fire
46.9,59.5,6.1,1.5,76.6,108.4,364.8,21.1,244.2,19.3,Spring,Agriculture,0,0,0,not fire
38.3,37.1,13.9,0.8,83.7,112.3,388.3,25.9,266.1,21.5,Spring,Grassland,0,0,0,fire
38.3,57.6,18.5,3.3,75.6,85.9,313.8,27.8,217.6,19.3,Winter,Forest,0,1,0,fire
23.1,27.5,19.2,1.8,69.6,58.8,189.7,25.3,143.9,17.6,Winter,Forest,0,1,1,fire
35.8,44.7,7.5,1.7,75.3,83.5,306.2,19.6,202.2,16.7,Spring,Agriculture,1,0,1,fire
37.5,40.8,13.1,0.2,81.2,104.5,374.7,22.8,248.2,18.7,Summer,Forest,0,0,0,fire
29.2,40.4,15.4,1.1,69.8,99.3,402.2,23.5,258.4,20.3,Winter,Grassland,0,0,0,not fire
33.6,51.5,17.1,4.3,67.5,91.3,308.7,22.3,213.6,18.1,Summer,Forest,1,0,0,fire
43.5,59.5,24.8,0.5,93.7,106.7,393.2,32.4,252.1,24.6,Autumn,Grassland,0,0,0,fire
26.3,44.6,11.3,0.6,63.1,63.4,255.0,19.3,161.7,12.3,Summer,Agriculture,0,1,0,fire
39.2,65.2,14.4,0.4,80.1,95.9,357.8,25.7,240.5,19.9,Winter,Grassland,1,1,0,fire
25.6,37.2,5.1,4.7,64.9,69.6,231.1,18.3,156.9,14.7,Winter,Agriculture,0,0,0,not fire
35.9,55.4,12.6,1.7,74.4,75.9,288.7,22.8,204.3,17.7,Summer,Grassland,0,1,1,fire
30.2,84.5,22.6,0.1,64.1,61.0,191.5,23.8,132.1,15.3,Autumn,Forest,0,0,0,fire
38.9,43.1,10.2,2.3,71.2,97.3,335.4,23.3,226.8,17.2,Winter,Agriculture,0,0,0,not fire
20.3,36.7,17.8,1.4,71.9,61.3,184.9,26.6,124.7,16.1,Autumn,Forest,0,0,1,fire
21.7,58.7,11.9,0.3,55.5,55.3,213.3,16.8,131.4,10.3,Spring,Shrubland,0,1,0,not fire
30.4,54.2,6.1,0.1,64.6,62.4,207.8,15.4,154.7,9.3,Winter,Agriculture,0,0,0,not fire
33.5,55.7,19.5,0.8,77.1,83.0,317.0,25.2,213.8,18.3,Winter,Grassland,0,0,0,not fire
33.6,62.0,16.7,0.0,68.4,79.8,266.4,22.0,185.3,16.7,Autumn,Shrubland,0,0,0,not fire
35.1,47.0,16.9,1.9,75.3,92.5,344.8,24.9,226.5,18.4,Autumn,Grassland,0,0,0,fire
29.7,40.1,17.9,3.1,69.4,72.3,236.8,22.5,154.1,15.2,Summer,Grassland,0,0,1,fire
37.4,50.9,17.3,1.5,78.7,108.6,380.9,25.4,255.3,19.8,Winter,Grassland,1,0,0,fire
35.4,53.1,19.3,0.4,80.6,74.7,272.1,27.5,184.0,19.0,Spring,Shrubland,0,0,0,not fire
31.6,75.0,19.7,1.8,65.2,61.4,231.6,21.9,147.5,14.8,Autumn,Agriculture,0,0,0,not fire
31.8,50.1,16.9,0.4,70.7,83.9,289.2,18.9,204.8,16.2,Summer,Grassland,0,0,0,not fire
35.1,62.0,9.5,1.5,68.7,108.9,391.4,21.4,259.5,19.2,Autumn,Agriculture,1,0,0,not fire
30.3,100.0,17.3,3.2,54.5,35.3,189.9,21.0,132.2,12.3,Autumn,Shrubland,0,0,0,not fire
38.6,43.4,9.8,0.8,75.5,113.2,429.0,20.1,298.8,17.7,Spring,Shrubland,0,0,0,not fire
32.8,61.8,8.1,1.8,59.9,66.6,265.1,19.3,180.1,15.1,Summer,Grassland,0,0,0,fire
35.1,30.1,17.2,0.8,81.0,114.6,443.4,25.9,295.0,23.1,Summer,Grassland,0,0,0,fire
29.9,60.7,14.6,1.1,62.2,71.0,251.2,20.4,177.3,16.1,Summer,Forest,0,0,0,not fire
35.0,90.8,25.3,2.6,65.2,56.4,264.4,23.5,175.6,16.8,Summer,Forest,0,0,1,fire
45.8,64.9,12.1,5.1,72.8,97.8,319.1,23.8,214.6,19.2,Spring,Grassland,0,1,0,not fire
25.4,18.6,7.2,1.6,68.0,82.7,260.4,20.5,189.0,14.6,Spring,Forest,0,0,1,fire
27.0,60.6,0.6,0.4,52.2,61.8,201.4,15.1,147.7,13.3,Summer,Forest,0,1,0,not fire
30.1,63.9,12.6,1.6,66.4,74.1,297.5,21.0,195.9,16.8,Winter,Agriculture,0,0,0,not fire
26.0,17.9,14.9,1.1,75.4,101.0,367.0,23.9,250.4,19.1,Winter,Forest,0,0,0,not fire
30.2,64.4,10.3,1.7,62.5,79.5,285.3,19.8,199.7,17.2,Summer,Shrubland,0,0,0,fire
35.7,53.3,10.0,0.3,72.1,73.2,280.5,23.2,188.2,16.1,Winter,Forest,0,0,0,not fire
20.7,44.2,18.8,1.7,58.6,45.6,201.8,21.4,136.4,15.6,Spring,Agriculture,0,0,0,not fire
31.7,45.4,6.1,1.3,67.1,73.6,270.8,21.2,183.3,16.4,Summer,Forest,0,0,0,fire
27.4,46.7,5.5,0.7,63.5,62.4,235.8,16.7,161.7,13.3,Autumn,Shrubland,0,0,0,not fire
26.2,42.3,19.5,4.2,69.6,62.7,245.1,23.5,189.4,17.5,Spring,Agriculture,0,1,1,not fire
24.8,39.5,20.6,0.2,75.3,62.6,243.0,27.5,159.6,18.1,Spring,Agriculture,0,0,0,not fire
33.0,50.7,19.8,3.2,75.2,86.5,314.5,25.9,220.3,20.1,Winter,Grassland,0,0,0,not fire
31.8,24.0,19.5,1.3,82.0,83.8,364.2,26.1,238.5,19.3,Autumn,Grassland,0,0,0,not fire
30.1,70.7,14.5,0.5,67.0,59.1,245.9,20.1,154.6,15.5,Summer,Agriculture,0,0,0,fire
37.0,37.3,21.6,2.7,87.2,110.2,355.9,30.5,249.3,24.7,Spring,Grassland,0,0,0,fire
35.2,71.1,9.8,1.6,65.9,75.9,276.1,20.3,179.4,15.3,Autumn,Forest,0,0,0,not fire
29.9,77.7,10.3,4.4,54.7,46.2,169.7,15.5,124.4,11.8,Summer,Grassland,0,0,1,fire
44.2,55.4,12.7,1.9,80.1,111.6,393.2,26.1,255.0,18.6,Spring,Forest,0,1,1,fire
38.4,68.4,12.0,7.0,68.8,83.9,321.6,20.4,207.3,18.0,Winter,Forest,0,0,1,fire
29.2,69.3,24.5,1.0,71.7,62.4,232.3,29.1,145.5,17.2,Spring,Grassland,0,0,0,not fire
32.4,91.5,5.9,0.3,54.8,39.8,195.9,13.7,125.2,9.7,Winter,Forest,0,0,0,not fire
